soc_code,title,workplace_example,element_id,element_name,hot_technology,in_demand,rank,osca_id,osca_occupation_title,osca_match_score
15-1211.00,Computer Systems Analysts,Atlassian JIRA,2.E.5.a,Content workflow software,Y,Y,1,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Microsoft Excel,2.E.4.i,Spreadsheet software,Y,Y,1,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Microsoft Office software,2.E.1.k,Office suite software,Y,Y,1,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Microsoft Power BI,2.E.6.m,Business intelligence and data analysis software,Y,Y,1,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Microsoft PowerPoint,2.E.4.f,Presentation software,Y,Y,1,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Microsoft SharePoint,2.E.5.b,Document management software,Y,Y,1,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Python,2.E.7.e,Object or component oriented development software,Y,Y,1,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,SAP software,2.E.2.b,Enterprise resource planning ERP software,Y,Y,1,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,ServiceNow,2.E.6.f,Data base user interface and query software,Y,Y,1,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Structured query language SQL,2.E.6.f,Data base user interface and query software,Y,Y,1,261112,Systems Analyst,97.0
15-1211.01,Health Informatics Specialists,Microsoft Excel,2.E.4.i,Spreadsheet software,Y,Y,1,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Microsoft Office software,2.E.1.k,Office suite software,Y,Y,1,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Microsoft Outlook,2.E.16.a,Electronic mail software,Y,Y,1,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Microsoft Power BI,2.E.6.m,Business intelligence and data analysis software,Y,Y,1,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Microsoft PowerPoint,2.E.4.f,Presentation software,Y,Y,1,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Microsoft Word,2.E.4.d,Word processing software,Y,Y,1,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Python,2.E.7.e,Object or component oriented development software,Y,Y,1,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,R,2.E.7.e,Object or component oriented development software,Y,Y,1,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,SAS,2.E.9.d,Analytical or scientific software,Y,Y,1,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Structured query language SQL,2.E.6.f,Data base user interface and query software,Y,Y,1,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Tableau,2.E.6.m,Business intelligence and data analysis software,Y,Y,1,261112,Systems Analyst,79.5
15-1211.00,Computer Systems Analysts,Adobe Acrobat,2.E.5.b,Document management software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Adobe Illustrator,2.E.4.b,Graphics or photo imaging software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Adobe Photoshop,2.E.4.b,Graphics or photo imaging software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,AJAX,2.E.7.h,Web platform development software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Amazon DynamoDB,2.E.6.d,Data base management system software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Amazon Elastic Compute Cloud EC2,2.E.6.f,Data base user interface and query software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Amazon Redshift,2.E.6.f,Data base user interface and query software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Amazon Web Services AWS CloudFormation,2.E.11.e,Cloud-based management software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Amazon Web Services AWS software,2.E.6.f,Data base user interface and query software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Ansible software,2.E.1.i,Expert system software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Apache Cassandra,2.E.6.d,Data base management system software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Apache Hadoop,2.E.6.d,Data base management system software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Apache Hive,2.E.6.d,Data base management system software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Apache Kafka,2.E.7.b,Development environment software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Apache Maven,2.E.7.b,Development environment software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Apache Spark,2.E.6.m,Business intelligence and data analysis software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Apache Subversion SVN,2.E.5.c,File versioning software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Apache Tomcat,2.E.7.h,Web platform development software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Apple macOS,2.E.13.c,Operating system software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Atlassian Confluence,2.E.1.e,Project management software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Bash,2.E.13.c,Operating system software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,C,2.E.7.b,Development environment software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,C#,2.E.7.e,Object or component oriented development software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,C++,2.E.7.e,Object or component oriented development software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Cascading style sheets CSS,2.E.7.h,Web platform development software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Chef,2.E.7.a,Configuration management software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Cisco Webex,2.E.16.b,Video conferencing software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Django,2.E.7.h,Web platform development software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Docker,2.E.10.a,Application server software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Eclipse IDE,2.E.7.b,Development environment software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Elasticsearch,2.E.6.d,Data base management system software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Epic Systems,2.E.9.i,Medical software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,ESRI ArcGIS software,2.E.8.h,Geographic information system,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Extensible markup language XML,2.E.7.c,Enterprise application integration software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Git,2.E.5.c,File versioning software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,GitHub,2.E.10.a,Application server software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Go,2.E.7.b,Development environment software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Google Analytics,2.E.6.g,Data mining software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Google Angular,2.E.7.h,Web platform development software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Google Docs,2.E.4.d,Word processing software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Hibernate ORM,2.E.6.j,Object oriented data base management software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Hypertext markup language HTML,2.E.7.h,Web platform development software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,IBM DB2,2.E.6.f,Data base user interface and query software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,IBM SPSS Statistics,2.E.9.d,Analytical or scientific software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,JavaScript,2.E.7.h,Web platform development software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,JavaScript Object Notation JSON,2.E.7.h,Web platform development software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,jQuery,2.E.7.e,Object or component oriented development software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,JUnit,2.E.7.f,Program testing software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Linux,2.E.13.c,Operating system software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Marketo Marketing Automation,2.E.1.l,Sales and marketing software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,MEDITECH software,2.E.9.i,Medical software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Microsoft .NET Framework,2.E.7.b,Development environment software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Microsoft Access,2.E.6.f,Data base user interface and query software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Microsoft Active Server Pages ASP,2.E.7.h,Web platform development software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Microsoft ASP.NET,2.E.7.h,Web platform development software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Microsoft Azure software,2.E.7.b,Development environment software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Microsoft Outlook,2.E.16.a,Electronic mail software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Microsoft PowerShell,2.E.7.b,Development environment software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Microsoft Project,2.E.1.e,Project management software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Microsoft SQL Server,2.E.6.f,Data base user interface and query software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Microsoft SQL Server Integration Services SSIS,2.E.7.c,Enterprise application integration software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Microsoft SQL Server Reporting Services SSRS,2.E.6.e,Data base reporting software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Microsoft Team Foundation Server,2.E.1.e,Project management software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Microsoft Teams,2.E.1.e,Project management software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Microsoft Visio,2.E.1.p,Process mapping and design software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Microsoft Visual Basic,2.E.7.b,Development environment software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Microsoft Visual Basic for Applications VBA,2.E.7.b,Development environment software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Microsoft Visual Studio,2.E.7.b,Development environment software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Microsoft Windows,2.E.13.c,Operating system software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Microsoft Windows Server,2.E.13.c,Operating system software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Microsoft Word,2.E.4.d,Word processing software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,MongoDB,2.E.6.d,Data base management system software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,MySQL,2.E.6.d,Data base management system software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Node.js,2.E.7.h,Web platform development software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,NoSQL,2.E.6.d,Data base management system software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Oracle Cloud software,2.E.11.e,Cloud-based management software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Oracle Database,2.E.6.d,Data base management system software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Oracle Java,2.E.7.e,Object or component oriented development software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Oracle Java 2 Platform Enterprise Edition J2EE,2.E.7.b,Development environment software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Oracle PeopleSoft,2.E.2.b,Enterprise resource planning ERP software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Oracle PL/SQL,2.E.6.d,Data base management system software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Oracle Primavera Enterprise Project Portfolio Management,2.E.1.e,Project management software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Oracle SQL Developer,2.E.7.b,Development environment software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Perl,2.E.7.e,Object or component oriented development software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,PHP,2.E.7.h,Web platform development software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,PostgreSQL,2.E.6.j,Object oriented data base management software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Puppet,2.E.7.a,Configuration management software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,R,2.E.7.e,Object or component oriented development software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,React,2.E.7.h,Web platform development software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Red Hat Enterprise Linux,2.E.13.c,Operating system software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Red Hat OpenShift,2.E.10.a,Application server software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Ruby,2.E.7.b,Development environment software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Salesforce software,2.E.6.c,Customer relationship management CRM software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,SAP ERP,2.E.2.b,Enterprise resource planning ERP software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,SAS,2.E.9.d,Analytical or scientific software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Scala,2.E.7.e,Object or component oriented development software,Y,N,3,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Selenium,2.E.7.f,Program testing software,Y,N,3,261112,Systems Analyst,97.0
