occupation_id,osca_title,candidate_onet_soc_code,candidate_onet_title,match_type
322331,Cook,35-2015.00,"Cooks, Short Order",partial
322331,Cook,35-2019.00,"Cooks, All Other",partial
322431,Pastrycook,51-3011.00,Bakers,exact
331131,Metal Fabricator,51-4121.00,"Welders, Cutters, Solderers, and Brazers",partial
331131,Metal Fabricator,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",partial
331131,Metal Fabricator,47-2011.00,Boilermakers,partial
331131,Metal Fabricator,47-2211.00,Sheet Metal Workers,partial
331131,Metal Fabricator,51-4192.00,"Layout Workers, Metal and Plastic",partial
331131,Metal Fabricator,47-2171.00,Reinforcing Iron and Rebar Workers,partial
331131,Metal Fabricator,47-2221.00,Structural Iron and Steel Workers,partial
331131,Metal Fabricator,51-2041.00,Structural Metal Fabricators and Fitters,partial
331132,Pressure Welder,51-4121.00,"Welders, Cutters, Solderers, and Brazers",partial
331132,Pressure Welder,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",partial
331133,Welder (First Class),51-4121.00,"Welders, Cutters, Solderers, and Brazers",partial
331133,Welder (First Class),51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",partial
331931,Blacksmith,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",partial
331931,Blacksmith,51-4199.00,"Metal Workers and Plastic Workers, All Other",partial
331932,Electroplater,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",partial
331932,Electroplater,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",partial
331932,Electroplater,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",partial
331933,Farrier,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",partial
331933,Farrier,51-4199.00,"Metal Workers and Plastic Workers, All Other",partial
331934,Metal Casting Trades Worker,51-4071.00,Foundry Mold and Coremakers,partial
331934,Metal Casting Trades Worker,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",partial
331935,Metal Polisher,51-4194.00,"Tool Grinders, Filers, and Sharpeners",partial
331935,Metal Polisher,51-9022.00,"Grinding and Polishing Workers, Hand",partial
331936,Sheetmetal Worker,47-2011.00,Boilermakers,partial
331936,Sheetmetal Worker,47-2211.00,Sheet Metal Workers,partial
331936,Sheetmetal Worker,51-4192.00,"Layout Workers, Metal and Plastic",partial
332131,Aircraft Maintenance Technician (Avionics),49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",partial
332131,Aircraft Maintenance Technician (Avionics),49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",partial
332131,Aircraft Maintenance Technician (Avionics),49-2091.00,Avionics Technicians,partial
332131,Aircraft Maintenance Technician (Avionics),49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",partial
332131,Aircraft Maintenance Technician (Avionics),49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",partial
332131,Aircraft Maintenance Technician (Avionics),49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",partial
332131,Aircraft Maintenance Technician (Avionics),49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",partial
332132,Aircraft Maintenance Technician (Mechanical),49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",partial
332132,Aircraft Maintenance Technician (Mechanical),49-3011.00,Aircraft Mechanics and Service Technicians,partial
332133,Aircraft Maintenance Technician (Structures),47-2011.00,Boilermakers,partial
332133,Aircraft Maintenance Technician (Structures),47-2211.00,Sheet Metal Workers,partial
332133,Aircraft Maintenance Technician (Structures),51-4192.00,"Layout Workers, Metal and Plastic",partial
332134,Licensed Aircraft Maintenance Engineer,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",partial
332134,Licensed Aircraft Maintenance Engineer,49-3011.00,Aircraft Mechanics and Service Technicians,partial
332134,Licensed Aircraft Maintenance Engineer,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",partial
332134,Licensed Aircraft Maintenance Engineer,49-2091.00,Avionics Technicians,partial
332134,Licensed Aircraft Maintenance Engineer,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",partial
332134,Licensed Aircraft Maintenance Engineer,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",partial
332134,Licensed Aircraft Maintenance Engineer,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",partial
332134,Licensed Aircraft Maintenance Engineer,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",partial
332231,Fitter (General),51-9161.00,Computer Numerically Controlled Tool Operators,partial
332231,Fitter (General),51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",partial
332231,Fitter (General),51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",partial
332231,Fitter (General),51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",partial
332231,Fitter (General),51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",partial
332231,Fitter (General),51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",partial
332231,Fitter (General),51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",partial
332231,Fitter (General),51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",partial
332231,Fitter (General),51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",partial
332231,Fitter (General),51-4041.00,Machinists,partial
332231,Fitter (General),51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",partial
332231,Fitter (General),51-4199.00,"Metal Workers and Plastic Workers, All Other",partial
332231,Fitter (General),49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",partial
332231,Fitter (General),49-3041.00,Farm Equipment Mechanics and Service Technicians,partial
332231,Fitter (General),49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",partial
332231,Fitter (General),49-3043.00,Rail Car Repairers,partial
332231,Fitter (General),49-9041.00,Industrial Machinery Mechanics,partial
332231,Fitter (General),49-9043.00,"Maintenance Workers, Machinery",partial
332231,Fitter (General),49-9044.00,Millwrights,partial
332231,Fitter (General),49-9045.00,"Refractory Materials Repairers, Except Brickmasons",partial
332231,Fitter (General),49-9081.00,Wind Turbine Service Technicians,partial
332232,Fitter and Turner,51-9161.00,Computer Numerically Controlled Tool Operators,partial
332232,Fitter and Turner,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",partial
332232,Fitter and Turner,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",partial
332232,Fitter and Turner,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",partial
332232,Fitter and Turner,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",partial
332232,Fitter and Turner,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",partial
332232,Fitter and Turner,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",partial
332232,Fitter and Turner,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",partial
332232,Fitter and Turner,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",partial
332232,Fitter and Turner,51-4041.00,Machinists,partial
332232,Fitter and Turner,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",partial
332232,Fitter and Turner,51-4199.00,"Metal Workers and Plastic Workers, All Other",partial
332233,Fitter-Welder,51-4121.00,"Welders, Cutters, Solderers, and Brazers",partial
332233,Fitter-Welder,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",partial
332234,Metal Machinist (First Class),51-9161.00,Computer Numerically Controlled Tool Operators,partial
332234,Metal Machinist (First Class),51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",partial
332234,Metal Machinist (First Class),51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",partial
332234,Metal Machinist (First Class),51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",partial
332234,Metal Machinist (First Class),51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",partial
332234,Metal Machinist (First Class),51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",partial
332234,Metal Machinist (First Class),51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",partial
332234,Metal Machinist (First Class),51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",partial
332234,Metal Machinist (First Class),51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",partial
332234,Metal Machinist (First Class),51-4041.00,Machinists,partial
332234,Metal Machinist (First Class),51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",partial
332234,Metal Machinist (First Class),51-4199.00,"Metal Workers and Plastic Workers, All Other",partial
332299,Metal Fitters and Machinists nec,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",partial
332299,Metal Fitters and Machinists nec,49-3041.00,Farm Equipment Mechanics and Service Technicians,partial
332299,Metal Fitters and Machinists nec,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",partial
332299,Metal Fitters and Machinists nec,49-3043.00,Rail Car Repairers,partial
332299,Metal Fitters and Machinists nec,49-9041.00,Industrial Machinery Mechanics,partial
332299,Metal Fitters and Machinists nec,49-9043.00,"Maintenance Workers, Machinery",partial
332299,Metal Fitters and Machinists nec,49-9044.00,Millwrights,partial
332299,Metal Fitters and Machinists nec,49-9045.00,"Refractory Materials Repairers, Except Brickmasons",partial
332299,Metal Fitters and Machinists nec,49-9081.00,Wind Turbine Service Technicians,partial
332331,Engineering Patternmaker,49-9094.00,Locksmiths and Safe Repairers,partial
332331,Engineering Patternmaker,51-9162.00,Computer Numerically Controlled Tool Programmers,partial
332331,Engineering Patternmaker,51-4061.00,"Model Makers, Metal and Plastic",partial
332331,Engineering Patternmaker,51-4062.00,"Patternmakers, Metal and Plastic",partial
332331,Engineering Patternmaker,51-4111.00,Tool and Die Makers,partial
332331,Engineering Patternmaker,51-4192.00,"Layout Workers, Metal and Plastic",partial
332332,Engraver,51-9123.00,"Painting, Coating, and Decorating Workers",partial
332332,Engraver,51-9194.00,Etchers and Engravers,partial
332333,Gunsmith,49-9094.00,Locksmiths and Safe Repairers,partial
332333,Gunsmith,51-9162.00,Computer Numerically Controlled Tool Programmers,partial
332333,Gunsmith,51-4061.00,"Model Makers, Metal and Plastic",partial
332333,Gunsmith,51-4062.00,"Patternmakers, Metal and Plastic",partial
332333,Gunsmith,51-4111.00,Tool and Die Makers,partial
332333,Gunsmith,51-4192.00,"Layout Workers, Metal and Plastic",partial
332334,Locksmith,49-9094.00,Locksmiths and Safe Repairers,partial
332334,Locksmith,51-9162.00,Computer Numerically Controlled Tool Programmers,partial
332334,Locksmith,51-4061.00,"Model Makers, Metal and Plastic",partial
332334,Locksmith,51-4062.00,"Patternmakers, Metal and Plastic",partial
332334,Locksmith,51-4111.00,Tool and Die Makers,partial
332334,Locksmith,51-4192.00,"Layout Workers, Metal and Plastic",partial
332335,Precision Instrument Maker and Repairer,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",partial
332335,Precision Instrument Maker and Repairer,49-9061.00,Camera and Photographic Equipment Repairers,partial
332335,Precision Instrument Maker and Repairer,49-9062.00,Medical Equipment Repairers,partial
332335,Precision Instrument Maker and Repairer,49-9064.00,Watch and Clock Repairers,partial
332335,Precision Instrument Maker and Repairer,49-9069.00,"Precision Instrument and Equipment Repairers, All Other",partial
332336,Saw Technician,49-9094.00,Locksmiths and Safe Repairers,partial
332336,Saw Technician,51-9162.00,Computer Numerically Controlled Tool Programmers,partial
332336,Saw Technician,51-4061.00,"Model Makers, Metal and Plastic",partial
332336,Saw Technician,51-4062.00,"Patternmakers, Metal and Plastic",partial
332336,Saw Technician,51-4111.00,Tool and Die Makers,partial
332336,Saw Technician,51-4192.00,"Layout Workers, Metal and Plastic",partial
332336,Saw Technician,51-4194.00,"Tool Grinders, Filers, and Sharpeners",partial
332336,Saw Technician,51-9022.00,"Grinding and Polishing Workers, Hand",partial
332337,Toolmaker,49-9094.00,Locksmiths and Safe Repairers,partial
332337,Toolmaker,51-9162.00,Computer Numerically Controlled Tool Programmers,partial
332337,Toolmaker,51-4061.00,"Model Makers, Metal and Plastic",partial
332337,Toolmaker,51-4062.00,"Patternmakers, Metal and Plastic",partial
332337,Toolmaker,51-4111.00,Tool and Die Makers,partial
332337,Toolmaker,51-4192.00,"Layout Workers, Metal and Plastic",partial
332338,Watch and Clock Maker and Repairer,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",partial
332338,Watch and Clock Maker and Repairer,49-9061.00,Camera and Photographic Equipment Repairers,partial
332338,Watch and Clock Maker and Repairer,49-9062.00,Medical Equipment Repairers,partial
332338,Watch and Clock Maker and Repairer,49-9064.00,Watch and Clock Repairers,partial
332338,Watch and Clock Maker and Repairer,49-9069.00,"Precision Instrument and Equipment Repairers, All Other",partial
341131,Dog Handler or Trainer,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,partial
341131,Dog Handler or Trainer,39-1014.00,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",partial
341131,Dog Handler or Trainer,39-1022.00,First-Line Supervisors of Personal Service Workers,partial
341131,Dog Handler or Trainer,53-1044.00,First-Line Supervisors of Passenger Attendants,partial
341131,Dog Handler or Trainer,39-2011.00,Animal Trainers,partial
341131,Dog Handler or Trainer,39-2021.00,Animal Caretakers,partial
341132,Horse Trainer,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,partial
341132,Horse Trainer,39-1014.00,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",partial
341132,Horse Trainer,39-1022.00,First-Line Supervisors of Personal Service Workers,partial
341132,Horse Trainer,53-1044.00,First-Line Supervisors of Passenger Attendants,partial
341132,Horse Trainer,39-2011.00,Animal Trainers,partial
341132,Horse Trainer,39-2021.00,Animal Caretakers,partial
341133,Track Rider,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",partial
341133,Track Rider,45-2021.00,Animal Breeders,partial
341134,Zookeeper,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,partial
341134,Zookeeper,39-1014.00,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",partial
341134,Zookeeper,39-1022.00,First-Line Supervisors of Personal Service Workers,partial
341134,Zookeeper,53-1044.00,First-Line Supervisors of Passenger Attendants,partial
341134,Zookeeper,39-2011.00,Animal Trainers,partial
341134,Zookeeper,39-2021.00,Animal Caretakers,partial
341199,Animal Trainers and Zookeepers nec,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,partial
341199,Animal Trainers and Zookeepers nec,39-1014.00,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",partial
341199,Animal Trainers and Zookeepers nec,39-1022.00,First-Line Supervisors of Personal Service Workers,partial
341199,Animal Trainers and Zookeepers nec,53-1044.00,First-Line Supervisors of Passenger Attendants,partial
341199,Animal Trainers and Zookeepers nec,39-2011.00,Animal Trainers,partial
341199,Animal Trainers and Zookeepers nec,39-2021.00,Animal Caretakers,partial
341231,Veterinary Nurse,29-2056.00,Veterinary Technologists and Technicians,partial
341231,Veterinary Nurse,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,partial
341231,Veterinary Nurse,39-1014.00,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",partial
341231,Veterinary Nurse,39-1022.00,First-Line Supervisors of Personal Service Workers,partial
341231,Veterinary Nurse,53-1044.00,First-Line Supervisors of Passenger Attendants,partial
341231,Veterinary Nurse,39-2011.00,Animal Trainers,partial
341231,Veterinary Nurse,39-2021.00,Animal Caretakers,partial
342131,Gardener (General),37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",partial
342131,Gardener (General),37-3013.00,Tree Trimmers and Pruners,partial
342131,Gardener (General),45-2091.00,Agricultural Equipment Operators,partial
342231,Arborist,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",partial
342231,Arborist,37-3013.00,Tree Trimmers and Pruners,partial
342231,Arborist,45-2091.00,Agricultural Equipment Operators,partial
342232,Tree Worker,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",partial
342232,Tree Worker,37-3013.00,Tree Trimmers and Pruners,partial
342232,Tree Worker,45-2091.00,Agricultural Equipment Operators,partial
342331,Florist,27-1023.00,Floral Designers,partial
342331,Florist,51-9083.00,Ophthalmic Laboratory Technicians,partial
342431,Irrigation Technician,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",partial
342431,Irrigation Technician,37-3013.00,Tree Trimmers and Pruners,partial
342431,Irrigation Technician,45-2091.00,Agricultural Equipment Operators,partial
342432,Landscape Gardener,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",partial
342432,Landscape Gardener,37-3013.00,Tree Trimmers and Pruners,partial
342432,Landscape Gardener,45-2091.00,Agricultural Equipment Operators,partial
342531,Sports Turf Manager,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",partial
342531,Sports Turf Manager,37-3013.00,Tree Trimmers and Pruners,partial
342531,Sports Turf Manager,45-2091.00,Agricultural Equipment Operators,partial
342532,Sports Turf Trades Worker,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",partial
342532,Sports Turf Trades Worker,37-3013.00,Tree Trimmers and Pruners,partial
342532,Sports Turf Trades Worker,45-2091.00,Agricultural Equipment Operators,partial
342931,Nurseryperson,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",partial
342931,Nurseryperson,37-3013.00,Tree Trimmers and Pruners,partial
342931,Nurseryperson,45-2091.00,Agricultural Equipment Operators,partial
343131,Aquaculture Supervisor,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",partial
343131,Aquaculture Supervisor,45-2021.00,Animal Breeders,partial
343132,Fishing Leading Hand,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",partial
343132,Fishing Leading Hand,45-3031.00,Fishing and Hunting Workers,partial
343133,Forestry Operations Supervisor,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",partial
343133,Forestry Operations Supervisor,45-4011.00,Forest and Conservation Workers,partial
343133,Forestry Operations Supervisor,45-4021.00,Fallers,partial
343133,Forestry Operations Supervisor,45-4022.00,Logging Equipment Operators,partial
343133,Forestry Operations Supervisor,45-4023.00,Log Graders and Scalers,partial
343133,Forestry Operations Supervisor,45-4029.00,"Logging Workers, All Other",partial
343134,Horticultural Supervisor or Specialist,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",partial
343134,Horticultural Supervisor or Specialist,45-2091.00,Agricultural Equipment Operators,partial
343134,Horticultural Supervisor or Specialist,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",partial
343134,Horticultural Supervisor or Specialist,37-3013.00,Tree Trimmers and Pruners,partial
