anzsco_code,label_4digit,soc,soc_label,isco_codes,pct_unit_support,broad_group_match
2343,Conservation Officer,19-2041.00,"Environmental Scientists and Specialists, Including Health",2133,100.0,True
2343,Conservation Officer,19-2041.02,Environmental Restoration Planners,2133,100.0,True
2343,Conservation Officer,19-2041.03,Industrial Ecologists,2133,100.0,True
2343,Conservation Officer,33-3031.00,Fish and Game Wardens,2133,100.0,False
2344,Geologist,19-2042.00,"Geoscientists, Except Hydrologists and Geographers",2114,100.0,True
2344,Geologist,19-2043.00,Hydrologists,2114,100.0,True
2345,Life Scientist (General),19-1011.00,Animal Scientists,2131,100.0,True
2345,Life Scientist (General),19-1013.00,Soil and Plant Scientists,2131,100.0,True
2345,Life Scientist (General),19-1021.00,Biochemists and Biophysicists,2131,100.0,True
2345,Life Scientist (General),19-1022.00,Microbiologists,2131,100.0,True
2345,Life Scientist (General),19-1023.00,Zoologists and Wildlife Biologists,2131,100.0,True
2345,Life Scientist (General),19-1029.01,Bioinformatics Scientists,2131,100.0,True
2345,Life Scientist (General),19-1029.02,Molecular and Cellular Biologists,2131,100.0,True
2345,Life Scientist (General),19-1029.03,Geneticists,2131,100.0,True
2345,Life Scientist (General),19-1029.04,Biologists,2131,100.0,True
2345,Life Scientist (General),19-1041.00,Epidemiologists,2131,100.0,True
2345,Life Scientist (General),19-1042.00,"Medical Scientists, Except Epidemiologists",2131,100.0,True
2345,Life Scientist (General),29-9092.00,Genetic Counselors,2131,100.0,True
2346,Medical Laboratory Scientist,19-1011.00,Animal Scientists,2131,100.0,True
2346,Medical Laboratory Scientist,19-1013.00,Soil and Plant Scientists,2131,100.0,True
2346,Medical Laboratory Scientist,19-1021.00,Biochemists and Biophysicists,2131,100.0,True
2346,Medical Laboratory Scientist,19-1022.00,Microbiologists,2131,100.0,True
2346,Medical Laboratory Scientist,19-1023.00,Zoologists and Wildlife Biologists,2131,100.0,True
2346,Medical Laboratory Scientist,19-1029.01,Bioinformatics Scientists,2131,100.0,True
2346,Medical Laboratory Scientist,19-1029.02,Molecular and Cellular Biologists,2131,100.0,True
2346,Medical Laboratory Scientist,19-1029.03,Geneticists,2131,100.0,True
2346,Medical Laboratory Scientist,19-1029.04,Biologists,2131,100.0,True
2346,Medical Laboratory Scientist,19-1041.00,Epidemiologists,2131,100.0,True
2346,Medical Laboratory Scientist,19-1042.00,"Medical Scientists, Except Epidemiologists",2131,100.0,True
2346,Medical Laboratory Scientist,29-2011.00,Medical and Clinical Laboratory Technologists,3212,100.0,True
2346,Medical Laboratory Scientist,29-2011.01,Cytogenetic Technologists,3212,100.0,True
2346,Medical Laboratory Scientist,29-2011.02,Cytotechnologists,3212,100.0,True
2346,Medical Laboratory Scientist,29-2011.04,Histotechnologists,3212,100.0,True
2346,Medical Laboratory Scientist,29-2012.00,Medical and Clinical Laboratory Technicians,3212,100.0,True
2346,Medical Laboratory Scientist,29-2012.01,Histology Technicians,3212,100.0,True
2346,Medical Laboratory Scientist,29-9092.00,Genetic Counselors,2131,100.0,True
2347,Veterinarian,29-1131.00,Veterinarians,2250,100.0,True
2411,Early Childhood (Pre-primary School) Teacher,11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",1341,50.0,True
2411,Early Childhood (Pre-primary School) Teacher,25-2011.00,"Preschool Teachers, Except Special Education",2342,100.0,True
2411,Early Childhood (Pre-primary School) Teacher,25-2012.00,"Kindergarten Teachers, Except Special Education",2342,100.0,True
2412,Kaiako Kura Kaupapa Māori (Māori-medium Primary School Teacher),25-2021.00,"Elementary School Teachers, Except Special Education",2341,100.0,True
2412,Kaiako Kura Kaupapa Māori (Māori-medium Primary School Teacher),25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education",2330,100.0,True
2412,Kaiako Kura Kaupapa Māori (Māori-medium Primary School Teacher),25-2023.00,"Career/Technical Education Teachers, Middle School",2330,100.0,True
2412,Kaiako Kura Kaupapa Māori (Māori-medium Primary School Teacher),25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",2330,100.0,True
2413,Middle School Teacher / Intermediate School Teacher,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education",2330,100.0,True
2413,Middle School Teacher / Intermediate School Teacher,25-2023.00,"Career/Technical Education Teachers, Middle School",2330,100.0,True
2413,Middle School Teacher / Intermediate School Teacher,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",2330,100.0,True
2414,Secondary School Teacher,25-2021.00,"Elementary School Teachers, Except Special Education",2341,100.0,True
2414,Secondary School Teacher,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education",2330,100.0,True
2414,Secondary School Teacher,25-2023.00,"Career/Technical Education Teachers, Middle School",2330,100.0,True
2414,Secondary School Teacher,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",2330,100.0,True
2415,Special Needs Teacher,25-2051.00,"Special Education Teachers, Preschool",2352,100.0,True
2415,Special Needs Teacher,25-2055.00,"Special Education Teachers, Kindergarten",2352,100.0,True
2415,Special Needs Teacher,25-2056.00,"Special Education Teachers, Elementary School",2352,100.0,True
2415,Special Needs Teacher,25-2057.00,"Special Education Teachers, Middle School",2352,100.0,True
2415,Special Needs Teacher,25-2058.00,"Special Education Teachers, Secondary School",2352,100.0,True
2415,Special Needs Teacher,25-2059.01,Adapted Physical Education Specialists,2352,100.0,True
2415,Special Needs Teacher,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",2352,100.0,True
2415,Special Needs Teacher,25-3031.00,"Substitute Teachers, Short-Term",2359,50.0,True
2415,Special Needs Teacher,25-3041.00,Tutors,2359,50.0,True
2421,University Lecturer,19-4061.00,Social Science Research Assistants,2310,100.0,True
2421,University Lecturer,25-1011.00,"Business Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1021.00,"Computer Science Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1022.00,"Mathematical Science Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1031.00,"Architecture Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1032.00,"Engineering Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1041.00,"Agricultural Sciences Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1042.00,"Biological Science Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1052.00,"Chemistry Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1053.00,"Environmental Science Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1054.00,"Physics Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1063.00,"Economics Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1064.00,"Geography Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1065.00,"Political Science Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1066.00,"Psychology Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1067.00,"Sociology Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1071.00,"Health Specialties Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1072.00,"Nursing Instructors and Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1081.00,"Education Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1082.00,"Library Science Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1112.00,"Law Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1113.00,"Social Work Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1122.00,"Communications Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1123.00,"English Language and Literature Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1125.00,"History Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1126.00,"Philosophy and Religion Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",2310,100.0,True
2421,University Lecturer,25-9044.00,"Teaching Assistants, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,11-3131.00,Training and Development Managers,2424,100.0,False
2422,Vocational Education Teacher / Polytechnic Teacher,13-1151.00,Training and Development Specialists,2356; 2424,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,19-4061.00,Social Science Research Assistants,2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1011.00,"Business Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1021.00,"Computer Science Teachers, Postsecondary",2310; 2356,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1022.00,"Mathematical Science Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1031.00,"Architecture Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1032.00,"Engineering Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1041.00,"Agricultural Sciences Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1042.00,"Biological Science Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1052.00,"Chemistry Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1053.00,"Environmental Science Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1054.00,"Physics Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1063.00,"Economics Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1064.00,"Geography Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1065.00,"Political Science Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1066.00,"Psychology Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1067.00,"Sociology Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1071.00,"Health Specialties Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1072.00,"Nursing Instructors and Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1081.00,"Education Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1082.00,"Library Science Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1112.00,"Law Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1113.00,"Social Work Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1122.00,"Communications Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1123.00,"English Language and Literature Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1125.00,"History Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1126.00,"Philosophy and Religion Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",2310,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-1194.00,"Career/Technical Education Teachers, Postsecondary",2320,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-2032.00,"Career/Technical Education Teachers, Secondary School",2320,100.0,True
2422,Vocational Education Teacher / Polytechnic Teacher,25-9044.00,"Teaching Assistants, Postsecondary",2310,100.0,True
2491,Education Adviser,25-9031.00,Instructional Coordinators,2351,100.0,True
2492,Art Teacher (Private Tuition),11-9039.00,"Education Administrators, All Other",2355,60.0,False
2492,Art Teacher (Private Tuition),25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",2355,60.0,True
2492,Art Teacher (Private Tuition),25-3099.00,"Teachers and Instructors, All Other",2355,60.0,True
2492,Art Teacher (Private Tuition),27-2031.00,Dancers,2355,60.0,True
2492,Art Teacher (Private Tuition),27-4021.00,Photographers,2355,60.0,True
2493,Teacher of English to Speakers of Other Languages,25-1123.00,"English Language and Literature Teachers, Postsecondary",2353,100.0,True
2493,Teacher of English to Speakers of Other Languages,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",2353,100.0,True
2493,Teacher of English to Speakers of Other Languages,25-2021.00,"Elementary School Teachers, Except Special Education",2353,100.0,True
2493,Teacher of English to Speakers of Other Languages,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education",2353,100.0,True
2493,Teacher of English to Speakers of Other Languages,25-2023.00,"Career/Technical Education Teachers, Middle School",2353,100.0,True
2493,Teacher of English to Speakers of Other Languages,25-2051.00,"Special Education Teachers, Preschool",2353,100.0,True
2493,Teacher of English to Speakers of Other Languages,25-2057.00,"Special Education Teachers, Middle School",2353,100.0,True
2493,Teacher of English to Speakers of Other Languages,25-2058.00,"Special Education Teachers, Secondary School",2353,100.0,True
2493,Teacher of English to Speakers of Other Languages,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",2353,100.0,True
2493,Teacher of English to Speakers of Other Languages,29-1127.00,Speech-Language Pathologists,2353,100.0,True
2511,Dietitian,29-1031.00,Dietitians and Nutritionists,2265,100.0,True
2512,Medical Diagnostic Radiographer,29-1124.00,Radiation Therapists,3211,100.0,True
2512,Medical Diagnostic Radiographer,29-2032.00,Diagnostic Medical Sonographers,3211,100.0,True
2512,Medical Diagnostic Radiographer,29-2034.00,Radiologic Technologists and Technicians,3211,100.0,True
2512,Medical Diagnostic Radiographer,29-2035.00,Magnetic Resonance Imaging Technologists,3211,100.0,True
2512,Medical Diagnostic Radiographer,29-2036.00,Medical Dosimetrists,3211,100.0,True
2512,Medical Diagnostic Radiographer,29-2099.01,Neurodiagnostic Technologists,3211,100.0,True
2512,Medical Diagnostic Radiographer,31-9099.02,Endoscopy Technicians,3211,100.0,True
2513,Environmental Health Officer,11-9161.00,Emergency Management Directors,2263,100.0,False
2513,Environmental Health Officer,11-9199.11,Brownfield Redevelopment Specialists and Site Managers,2263,100.0,False
2513,Environmental Health Officer,13-1041.01,Environmental Compliance Inspectors,3257,50.0,True
2513,Environmental Health Officer,19-5011.00,Occupational Health and Safety Specialists,2263,100.0,True
2513,Environmental Health Officer,19-5012.00,Occupational Health and Safety Technicians,3257,50.0,True
2514,Optometrist,29-1041.00,Optometrists,2267,100.0,True
2514,Optometrist,29-1299.02,Orthoptists,2267,100.0,True
2515,Hospital Pharmacist,29-1051.00,Pharmacists,2262,66.7,True
2521,Chiropractor,29-1011.00,Chiropractors,2269,100.0,True
2521,Chiropractor,29-1081.00,Podiatrists,2269,100.0,True
2521,Chiropractor,29-1122.00,Occupational Therapists,2269,100.0,True
2521,Chiropractor,29-1125.00,Recreational Therapists,2269,100.0,True
2521,Chiropractor,29-1129.01,Art Therapists,2269,100.0,True
2521,Chiropractor,29-1129.02,Music Therapists,2269,100.0,True
2521,Chiropractor,29-1224.00,Radiologists,2269,100.0,True
2521,Chiropractor,29-2033.00,Nuclear Medicine Technologists,2269,100.0,True
2521,Chiropractor,29-9091.00,Athletic Trainers,2269,100.0,True
2521,Chiropractor,31-2011.00,Occupational Therapy Assistants,2269,100.0,False
2521,Chiropractor,31-2012.00,Occupational Therapy Aides,2269,100.0,False
2522,Acupuncturist,29-1011.00,Chiropractors,2269,50.0,True
2522,Acupuncturist,29-1081.00,Podiatrists,2269,50.0,True
2522,Acupuncturist,29-1122.00,Occupational Therapists,2269,50.0,True
2522,Acupuncturist,29-1125.00,Recreational Therapists,2269,50.0,True
2522,Acupuncturist,29-1129.01,Art Therapists,2269,50.0,True
2522,Acupuncturist,29-1129.02,Music Therapists,2269,50.0,True
2522,Acupuncturist,29-1224.00,Radiologists,2269,50.0,True
2522,Acupuncturist,29-1291.00,Acupuncturists,2230; 3230,100.0,True
2522,Acupuncturist,29-1299.01,Naturopathic Physicians,2230,100.0,True
2522,Acupuncturist,29-2033.00,Nuclear Medicine Technologists,2269,50.0,True
2522,Acupuncturist,29-9091.00,Athletic Trainers,2269,50.0,True
2522,Acupuncturist,31-2011.00,Occupational Therapy Assistants,2269,50.0,False
2522,Acupuncturist,31-2012.00,Occupational Therapy Aides,2269,50.0,False
2523,Dental Specialist,29-1021.00,"Dentists, General",2261,100.0,True
2523,Dental Specialist,29-1022.00,Oral and Maxillofacial Surgeons,2261,100.0,True
2523,Dental Specialist,29-1023.00,Orthodontists,2261,100.0,True
2524,Occupational Therapist,29-1011.00,Chiropractors,2269,100.0,True
2524,Occupational Therapist,29-1081.00,Podiatrists,2269,100.0,True
2524,Occupational Therapist,29-1122.00,Occupational Therapists,2269,100.0,True
2524,Occupational Therapist,29-1125.00,Recreational Therapists,2269,100.0,True
2524,Occupational Therapist,29-1129.01,Art Therapists,2269,100.0,True
2524,Occupational Therapist,29-1129.02,Music Therapists,2269,100.0,True
2524,Occupational Therapist,29-1224.00,Radiologists,2269,100.0,True
2524,Occupational Therapist,29-2033.00,Nuclear Medicine Technologists,2269,100.0,True
2524,Occupational Therapist,29-9091.00,Athletic Trainers,2269,100.0,True
2524,Occupational Therapist,31-2011.00,Occupational Therapy Assistants,2269,100.0,False
2524,Occupational Therapist,31-2012.00,Occupational Therapy Aides,2269,100.0,False
2525,Physiotherapist,29-1123.00,Physical Therapists,2264,100.0,True
2526,Podiatrist,29-1011.00,Chiropractors,2269,100.0,True
2526,Podiatrist,29-1081.00,Podiatrists,2269,100.0,True
2526,Podiatrist,29-1122.00,Occupational Therapists,2269,100.0,True
2526,Podiatrist,29-1125.00,Recreational Therapists,2269,100.0,True
2526,Podiatrist,29-1129.01,Art Therapists,2269,100.0,True
2526,Podiatrist,29-1129.02,Music Therapists,2269,100.0,True
2526,Podiatrist,29-1224.00,Radiologists,2269,100.0,True
2526,Podiatrist,29-2033.00,Nuclear Medicine Technologists,2269,100.0,True
2526,Podiatrist,29-9091.00,Athletic Trainers,2269,100.0,True
2526,Podiatrist,31-2011.00,Occupational Therapy Assistants,2269,100.0,False
2526,Podiatrist,31-2012.00,Occupational Therapy Aides,2269,100.0,False
2527,Audiologist,29-1127.00,Speech-Language Pathologists,2266,100.0,True
2527,Audiologist,29-1181.00,Audiologists,2266,100.0,True
2531,General Practitioner,29-1215.00,Family Medicine Physicians,2211,100.0,True
2532,Anaesthetist,29-1211.00,Anesthesiologists,2212,100.0,True
2532,Anaesthetist,29-1212.00,Cardiologists,2212,100.0,True
2532,Anaesthetist,29-1213.00,Dermatologists,2212,100.0,True
2532,Anaesthetist,29-1214.00,Emergency Medicine Physicians,2212,100.0,True
2532,Anaesthetist,29-1216.00,General Internal Medicine Physicians,2212,100.0,True
2532,Anaesthetist,29-1217.00,Neurologists,2212,100.0,True
2532,Anaesthetist,29-1218.00,Obstetricians and Gynecologists,2212,100.0,True
2532,Anaesthetist,29-1221.00,"Pediatricians, General",2212,100.0,True
2532,Anaesthetist,29-1222.00,"Physicians, Pathologists",2212,100.0,True
2532,Anaesthetist,29-1223.00,Psychiatrists,2212,100.0,True
2532,Anaesthetist,29-1229.01,Allergists and Immunologists,2212,100.0,True
2532,Anaesthetist,29-1229.02,Hospitalists,2212,100.0,True
2532,Anaesthetist,29-1229.03,Urologists,2212,100.0,True
2532,Anaesthetist,29-1229.04,Physical Medicine and Rehabilitation Physicians,2212,100.0,True
2532,Anaesthetist,29-1229.05,Preventive Medicine Physicians,2212,100.0,True
2532,Anaesthetist,29-1229.06,Sports Medicine Physicians,2212,100.0,True
2532,Anaesthetist,29-1241.00,"Ophthalmologists, Except Pediatric",2212,100.0,True
2532,Anaesthetist,29-1242.00,"Orthopedic Surgeons, Except Pediatric",2212,100.0,True
2532,Anaesthetist,29-1243.00,Pediatric Surgeons,2212,100.0,True
2533,Specialist Physician (General Medicine),29-1211.00,Anesthesiologists,2212,100.0,True
2533,Specialist Physician (General Medicine),29-1212.00,Cardiologists,2212,100.0,True
2533,Specialist Physician (General Medicine),29-1213.00,Dermatologists,2212,100.0,True
2533,Specialist Physician (General Medicine),29-1214.00,Emergency Medicine Physicians,2212,100.0,True
2533,Specialist Physician (General Medicine),29-1216.00,General Internal Medicine Physicians,2212,100.0,True
2533,Specialist Physician (General Medicine),29-1217.00,Neurologists,2212,100.0,True
2533,Specialist Physician (General Medicine),29-1218.00,Obstetricians and Gynecologists,2212,100.0,True
2533,Specialist Physician (General Medicine),29-1221.00,"Pediatricians, General",2212,100.0,True
2533,Specialist Physician (General Medicine),29-1222.00,"Physicians, Pathologists",2212,100.0,True
2533,Specialist Physician (General Medicine),29-1223.00,Psychiatrists,2212,100.0,True
2533,Specialist Physician (General Medicine),29-1229.01,Allergists and Immunologists,2212,100.0,True
2533,Specialist Physician (General Medicine),29-1229.02,Hospitalists,2212,100.0,True
2533,Specialist Physician (General Medicine),29-1229.03,Urologists,2212,100.0,True
2533,Specialist Physician (General Medicine),29-1229.04,Physical Medicine and Rehabilitation Physicians,2212,100.0,True
2533,Specialist Physician (General Medicine),29-1229.05,Preventive Medicine Physicians,2212,100.0,True
2533,Specialist Physician (General Medicine),29-1229.06,Sports Medicine Physicians,2212,100.0,True
2533,Specialist Physician (General Medicine),29-1241.00,"Ophthalmologists, Except Pediatric",2212,100.0,True
2533,Specialist Physician (General Medicine),29-1242.00,"Orthopedic Surgeons, Except Pediatric",2212,100.0,True
2533,Specialist Physician (General Medicine),29-1243.00,Pediatric Surgeons,2212,100.0,True
2534,Psychiatrist,29-1211.00,Anesthesiologists,2212,100.0,True
2534,Psychiatrist,29-1212.00,Cardiologists,2212,100.0,True
2534,Psychiatrist,29-1213.00,Dermatologists,2212,100.0,True
2534,Psychiatrist,29-1214.00,Emergency Medicine Physicians,2212,100.0,True
2534,Psychiatrist,29-1216.00,General Internal Medicine Physicians,2212,100.0,True
2534,Psychiatrist,29-1217.00,Neurologists,2212,100.0,True
2534,Psychiatrist,29-1218.00,Obstetricians and Gynecologists,2212,100.0,True
2534,Psychiatrist,29-1221.00,"Pediatricians, General",2212,100.0,True
2534,Psychiatrist,29-1222.00,"Physicians, Pathologists",2212,100.0,True
2534,Psychiatrist,29-1223.00,Psychiatrists,2212,100.0,True
2534,Psychiatrist,29-1229.01,Allergists and Immunologists,2212,100.0,True
2534,Psychiatrist,29-1229.02,Hospitalists,2212,100.0,True
2534,Psychiatrist,29-1229.03,Urologists,2212,100.0,True
2534,Psychiatrist,29-1229.04,Physical Medicine and Rehabilitation Physicians,2212,100.0,True
2534,Psychiatrist,29-1229.05,Preventive Medicine Physicians,2212,100.0,True
2534,Psychiatrist,29-1229.06,Sports Medicine Physicians,2212,100.0,True
2534,Psychiatrist,29-1241.00,"Ophthalmologists, Except Pediatric",2212,100.0,True
2534,Psychiatrist,29-1242.00,"Orthopedic Surgeons, Except Pediatric",2212,100.0,True
2534,Psychiatrist,29-1243.00,Pediatric Surgeons,2212,100.0,True
2535,Surgeon (General),29-1211.00,Anesthesiologists,2212,100.0,True
2535,Surgeon (General),29-1212.00,Cardiologists,2212,100.0,True
2535,Surgeon (General),29-1213.00,Dermatologists,2212,100.0,True
2535,Surgeon (General),29-1214.00,Emergency Medicine Physicians,2212,100.0,True
2535,Surgeon (General),29-1216.00,General Internal Medicine Physicians,2212,100.0,True
2535,Surgeon (General),29-1217.00,Neurologists,2212,100.0,True
2535,Surgeon (General),29-1218.00,Obstetricians and Gynecologists,2212,100.0,True
2535,Surgeon (General),29-1221.00,"Pediatricians, General",2212,100.0,True
2535,Surgeon (General),29-1222.00,"Physicians, Pathologists",2212,100.0,True
2535,Surgeon (General),29-1223.00,Psychiatrists,2212,100.0,True
2535,Surgeon (General),29-1229.01,Allergists and Immunologists,2212,100.0,True
2535,Surgeon (General),29-1229.02,Hospitalists,2212,100.0,True
2535,Surgeon (General),29-1229.03,Urologists,2212,100.0,True
2535,Surgeon (General),29-1229.04,Physical Medicine and Rehabilitation Physicians,2212,100.0,True
2535,Surgeon (General),29-1229.05,Preventive Medicine Physicians,2212,100.0,True
2535,Surgeon (General),29-1229.06,Sports Medicine Physicians,2212,100.0,True
2535,Surgeon (General),29-1241.00,"Ophthalmologists, Except Pediatric",2212,100.0,True
2535,Surgeon (General),29-1242.00,"Orthopedic Surgeons, Except Pediatric",2212,100.0,True
2535,Surgeon (General),29-1243.00,Pediatric Surgeons,2212,100.0,True
2539,Dermatologist,29-1211.00,Anesthesiologists,2212,100.0,True
2539,Dermatologist,29-1212.00,Cardiologists,2212,100.0,True
2539,Dermatologist,29-1213.00,Dermatologists,2212,100.0,True
2539,Dermatologist,29-1214.00,Emergency Medicine Physicians,2212,100.0,True
2539,Dermatologist,29-1216.00,General Internal Medicine Physicians,2212,100.0,True
2539,Dermatologist,29-1217.00,Neurologists,2212,100.0,True
2539,Dermatologist,29-1218.00,Obstetricians and Gynecologists,2212,100.0,True
2539,Dermatologist,29-1221.00,"Pediatricians, General",2212,100.0,True
2539,Dermatologist,29-1222.00,"Physicians, Pathologists",2212,100.0,True
2539,Dermatologist,29-1223.00,Psychiatrists,2212,100.0,True
2539,Dermatologist,29-1229.01,Allergists and Immunologists,2212,100.0,True
2539,Dermatologist,29-1229.02,Hospitalists,2212,100.0,True
2539,Dermatologist,29-1229.03,Urologists,2212,100.0,True
2539,Dermatologist,29-1229.04,Physical Medicine and Rehabilitation Physicians,2212,100.0,True
2539,Dermatologist,29-1229.05,Preventive Medicine Physicians,2212,100.0,True
2539,Dermatologist,29-1229.06,Sports Medicine Physicians,2212,100.0,True
2539,Dermatologist,29-1241.00,"Ophthalmologists, Except Pediatric",2212,100.0,True
