month,state_name,region_code,region_name,region_level,anzsco2_code,anzsco2_name,vacancy_3m_moving_average
2023-07,QLD,308,Central Queensland,SA4,26,ICT Professionals,9
2023-07,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,4
2023-07,QLD,309,Gold Coast,SA4,26,ICT Professionals,96
2023-07,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,11
2023-07,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,4
2023-07,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,30
2023-07,QLD,317,Toowoomba,SA4,26,ICT Professionals,5
2023-07,QLD,318,Townsville,SA4,26,ICT Professionals,19
2023-07,QLD,319,Wide Bay,SA4,26,ICT Professionals,5
2023-07,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,555
2023-07,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,3
2023-07,SA,406,South Australia - Outback,SA4,26,ICT Professionals,0
2023-07,SA,407,South Australia - South East,SA4,26,ICT Professionals,3
2023-07,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,760
2023-07,WA,501,Bunbury,SA4,26,ICT Professionals,4
2023-07,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,10
2023-07,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,4
2023-07,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,3
2023-07,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,48
2023-07,TAS,602,Launceston and North East,SA4,26,ICT Professionals,6
2023-07,TAS,603,South East,SA4,26,ICT Professionals,1
2023-07,TAS,604,West and North West,SA4,26,ICT Professionals,2
2023-07,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,50
2023-07,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,14
2023-07,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,920
2023-08,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,3445
2023-08,NSW,101,Capital Region,SA4,26,ICT Professionals,10
2023-08,NSW,103,Central West,SA4,26,ICT Professionals,10
2023-08,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,4
2023-08,NSW,105,Far West and Orana,SA4,26,ICT Professionals,6
2023-08,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,35
2023-08,NSW,107,Illawarra,SA4,26,ICT Professionals,21
2023-08,NSW,108,Mid North Coast,SA4,26,ICT Professionals,18
2023-08,NSW,109,Murray,SA4,26,ICT Professionals,11
2023-08,NSW,110,New England and North West,SA4,26,ICT Professionals,4
2023-08,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,61
2023-08,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,10
2023-08,NSW,113,Riverina,SA4,26,ICT Professionals,7
2023-08,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,7
2023-08,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,2721
2023-08,VIC,201,Ballarat,SA4,26,ICT Professionals,14
2023-08,VIC,202,Bendigo,SA4,26,ICT Professionals,7
2023-08,VIC,203,Geelong,SA4,26,ICT Professionals,38
2023-08,VIC,204,Hume,SA4,26,ICT Professionals,5
2023-08,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,10
2023-08,VIC,215,North West,SA4,26,ICT Professionals,5
2023-08,VIC,216,Shepparton,SA4,26,ICT Professionals,3
2023-08,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,9
2023-08,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,1498
2023-08,QLD,306,Cairns,SA4,26,ICT Professionals,13
2023-08,QLD,308,Central Queensland,SA4,26,ICT Professionals,9
2023-08,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,3
2023-08,QLD,309,Gold Coast,SA4,26,ICT Professionals,95
2023-08,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,11
2023-08,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,4
2023-08,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,33
2023-08,QLD,317,Toowoomba,SA4,26,ICT Professionals,4
2023-08,QLD,318,Townsville,SA4,26,ICT Professionals,24
2023-08,QLD,319,Wide Bay,SA4,26,ICT Professionals,6
2023-08,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,544
2023-08,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,2
2023-08,SA,406,South Australia - Outback,SA4,26,ICT Professionals,0
2023-08,SA,407,South Australia - South East,SA4,26,ICT Professionals,2
2023-08,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,766
2023-08,WA,501,Bunbury,SA4,26,ICT Professionals,3
2023-08,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,11
2023-08,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,5
2023-08,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,1
2023-08,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,47
2023-08,TAS,602,Launceston and North East,SA4,26,ICT Professionals,7
2023-08,TAS,603,South East,SA4,26,ICT Professionals,1
2023-08,TAS,604,West and North West,SA4,26,ICT Professionals,3
2023-08,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,55
2023-08,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,17
2023-08,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,1008
2023-09,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,3367
2023-09,NSW,101,Capital Region,SA4,26,ICT Professionals,7
2023-09,NSW,103,Central West,SA4,26,ICT Professionals,7
2023-09,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,4
2023-09,NSW,105,Far West and Orana,SA4,26,ICT Professionals,5
2023-09,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,37
2023-09,NSW,107,Illawarra,SA4,26,ICT Professionals,22
2023-09,NSW,108,Mid North Coast,SA4,26,ICT Professionals,16
2023-09,NSW,109,Murray,SA4,26,ICT Professionals,11
2023-09,NSW,110,New England and North West,SA4,26,ICT Professionals,4
2023-09,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,56
2023-09,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,9
2023-09,NSW,113,Riverina,SA4,26,ICT Professionals,5
2023-09,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,7
2023-09,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,2612
2023-09,VIC,201,Ballarat,SA4,26,ICT Professionals,14
2023-09,VIC,202,Bendigo,SA4,26,ICT Professionals,7
2023-09,VIC,203,Geelong,SA4,26,ICT Professionals,35
2023-09,VIC,204,Hume,SA4,26,ICT Professionals,6
2023-09,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,13
2023-09,VIC,215,North West,SA4,26,ICT Professionals,4
2023-09,VIC,216,Shepparton,SA4,26,ICT Professionals,3
2023-09,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,10
2023-09,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,1468
2023-09,QLD,306,Cairns,SA4,26,ICT Professionals,10
2023-09,QLD,308,Central Queensland,SA4,26,ICT Professionals,10
2023-09,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,4
2023-09,QLD,309,Gold Coast,SA4,26,ICT Professionals,97
2023-09,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,13
2023-09,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,4
2023-09,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,38
2023-09,QLD,317,Toowoomba,SA4,26,ICT Professionals,5
2023-09,QLD,318,Townsville,SA4,26,ICT Professionals,24
2023-09,QLD,319,Wide Bay,SA4,26,ICT Professionals,7
2023-09,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,513
2023-09,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,2
2023-09,SA,406,South Australia - Outback,SA4,26,ICT Professionals,1
2023-09,SA,407,South Australia - South East,SA4,26,ICT Professionals,4
2023-09,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,728
2023-09,WA,501,Bunbury,SA4,26,ICT Professionals,4
2023-09,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,9
2023-09,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,8
2023-09,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,1
2023-09,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,52
2023-09,TAS,602,Launceston and North East,SA4,26,ICT Professionals,8
2023-09,TAS,603,South East,SA4,26,ICT Professionals,1
2023-09,TAS,604,West and North West,SA4,26,ICT Professionals,3
2023-09,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,53
2023-09,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,21
2023-09,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,1000
2023-10,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,3289
2023-10,NSW,101,Capital Region,SA4,26,ICT Professionals,7
2023-10,NSW,103,Central West,SA4,26,ICT Professionals,8
2023-10,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,3
2023-10,NSW,105,Far West and Orana,SA4,26,ICT Professionals,6
2023-10,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,37
2023-10,NSW,107,Illawarra,SA4,26,ICT Professionals,22
2023-10,NSW,108,Mid North Coast,SA4,26,ICT Professionals,14
2023-10,NSW,109,Murray,SA4,26,ICT Professionals,12
2023-10,NSW,110,New England and North West,SA4,26,ICT Professionals,5
2023-10,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,56
2023-10,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,10
2023-10,NSW,113,Riverina,SA4,26,ICT Professionals,4
2023-10,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,7
2023-10,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,2542
2023-10,VIC,201,Ballarat,SA4,26,ICT Professionals,12
2023-10,VIC,202,Bendigo,SA4,26,ICT Professionals,8
2023-10,VIC,203,Geelong,SA4,26,ICT Professionals,40
2023-10,VIC,204,Hume,SA4,26,ICT Professionals,5
2023-10,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,10
2023-10,VIC,215,North West,SA4,26,ICT Professionals,4
2023-10,VIC,216,Shepparton,SA4,26,ICT Professionals,3
2023-10,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,11
2023-10,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,1399
2023-10,QLD,306,Cairns,SA4,26,ICT Professionals,11
2023-10,QLD,308,Central Queensland,SA4,26,ICT Professionals,12
2023-10,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,4
2023-10,QLD,309,Gold Coast,SA4,26,ICT Professionals,81
2023-10,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,16
2023-10,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,3
2023-10,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,32
2023-10,QLD,317,Toowoomba,SA4,26,ICT Professionals,6
2023-10,QLD,318,Townsville,SA4,26,ICT Professionals,25
2023-10,QLD,319,Wide Bay,SA4,26,ICT Professionals,7
2023-10,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,488
2023-10,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,4
2023-10,SA,406,South Australia - Outback,SA4,26,ICT Professionals,2
2023-10,SA,407,South Australia - South East,SA4,26,ICT Professionals,4
2023-10,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,711
2023-10,WA,501,Bunbury,SA4,26,ICT Professionals,3
2023-10,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,6
2023-10,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,8
2023-10,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,2
2023-10,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,55
2023-10,TAS,602,Launceston and North East,SA4,26,ICT Professionals,6
2023-10,TAS,603,South East,SA4,26,ICT Professionals,1
2023-10,TAS,604,West and North West,SA4,26,ICT Professionals,2
2023-10,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,48
2023-10,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,23
2023-10,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,1000
2023-11,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,3040
2023-11,NSW,101,Capital Region,SA4,26,ICT Professionals,5
2023-11,NSW,103,Central West,SA4,26,ICT Professionals,6
2023-11,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,3
2023-11,NSW,105,Far West and Orana,SA4,26,ICT Professionals,6
2023-11,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,35
2023-11,NSW,107,Illawarra,SA4,26,ICT Professionals,20
2023-11,NSW,108,Mid North Coast,SA4,26,ICT Professionals,13
2023-11,NSW,109,Murray,SA4,26,ICT Professionals,13
2023-11,NSW,110,New England and North West,SA4,26,ICT Professionals,7
2023-11,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,51
2023-11,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,10
2023-11,NSW,113,Riverina,SA4,26,ICT Professionals,5
2023-11,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,6
2023-11,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,2286
2023-11,VIC,201,Ballarat,SA4,26,ICT Professionals,10
2023-11,VIC,202,Bendigo,SA4,26,ICT Professionals,6
2023-11,VIC,203,Geelong,SA4,26,ICT Professionals,36
2023-11,VIC,204,Hume,SA4,26,ICT Professionals,7
2023-11,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,7
2023-11,VIC,215,North West,SA4,26,ICT Professionals,3
2023-11,VIC,216,Shepparton,SA4,26,ICT Professionals,4
2023-11,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,10
2023-11,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,1309
2023-11,QLD,306,Cairns,SA4,26,ICT Professionals,13
2023-11,QLD,308,Central Queensland,SA4,26,ICT Professionals,9
2023-11,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,4
2023-11,QLD,309,Gold Coast,SA4,26,ICT Professionals,67
2023-11,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,16
2023-11,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,3
2023-11,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,34
2023-11,QLD,317,Toowoomba,SA4,26,ICT Professionals,6
2023-11,QLD,318,Townsville,SA4,26,ICT Professionals,19
2023-11,QLD,319,Wide Bay,SA4,26,ICT Professionals,6
2023-11,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,462
2023-11,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,4
2023-11,SA,406,South Australia - Outback,SA4,26,ICT Professionals,2
2023-11,SA,407,South Australia - South East,SA4,26,ICT Professionals,4
2023-11,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,671
2023-11,WA,501,Bunbury,SA4,26,ICT Professionals,5
2023-11,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,7
2023-11,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,9
2023-11,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,3
2023-11,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,55
2023-11,TAS,602,Launceston and North East,SA4,26,ICT Professionals,6
2023-11,TAS,603,South East,SA4,26,ICT Professionals,1
2023-11,TAS,604,West and North West,SA4,26,ICT Professionals,1
2023-11,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,36
2023-11,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,24
2023-11,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,840
2023-12,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,2625
2023-12,NSW,101,Capital Region,SA4,26,ICT Professionals,6
2023-12,NSW,103,Central West,SA4,26,ICT Professionals,5
2023-12,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,2
2023-12,NSW,105,Far West and Orana,SA4,26,ICT Professionals,6
2023-12,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,26
2023-12,NSW,107,Illawarra,SA4,26,ICT Professionals,15
2023-12,NSW,108,Mid North Coast,SA4,26,ICT Professionals,9
2023-12,NSW,109,Murray,SA4,26,ICT Professionals,10
2023-12,NSW,110,New England and North West,SA4,26,ICT Professionals,8
2023-12,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,44
2023-12,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,9
2023-12,NSW,113,Riverina,SA4,26,ICT Professionals,4
2023-12,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,6
2023-12,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,1968
2023-12,VIC,201,Ballarat,SA4,26,ICT Professionals,8
2023-12,VIC,202,Bendigo,SA4,26,ICT Professionals,6
2023-12,VIC,203,Geelong,SA4,26,ICT Professionals,33
2023-12,VIC,204,Hume,SA4,26,ICT Professionals,6
2023-12,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,3
2023-12,VIC,215,North West,SA4,26,ICT Professionals,4
2023-12,VIC,216,Shepparton,SA4,26,ICT Professionals,3
2023-12,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,9
2023-12,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,1120
2023-12,QLD,306,Cairns,SA4,26,ICT Professionals,12
2023-12,QLD,308,Central Queensland,SA4,26,ICT Professionals,6
2023-12,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,5
2023-12,QLD,309,Gold Coast,SA4,26,ICT Professionals,49
2023-12,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,14
2023-12,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,3
2023-12,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,27
2023-12,QLD,317,Toowoomba,SA4,26,ICT Professionals,5
2023-12,QLD,318,Townsville,SA4,26,ICT Professionals,13
2023-12,QLD,319,Wide Bay,SA4,26,ICT Professionals,4
2023-12,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,391
2023-12,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,5
2023-12,SA,406,South Australia - Outback,SA4,26,ICT Professionals,2
2023-12,SA,407,South Australia - South East,SA4,26,ICT Professionals,2
2023-12,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,592
2023-12,WA,501,Bunbury,SA4,26,ICT Professionals,7
2023-12,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,7
2023-12,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,7
2023-12,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,2
2023-12,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,51
2023-12,TAS,602,Launceston and North East,SA4,26,ICT Professionals,6
2023-12,TAS,603,South East,SA4,26,ICT Professionals,1
2023-12,TAS,604,West and North West,SA4,26,ICT Professionals,2
2023-12,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,33
2023-12,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,20
2023-12,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,770
2024-01,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,2407
2024-01,NSW,101,Capital Region,SA4,26,ICT Professionals,6
2024-01,NSW,103,Central West,SA4,26,ICT Professionals,5
2024-01,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,2
2024-01,NSW,105,Far West and Orana,SA4,26,ICT Professionals,5
2024-01,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,21
2024-01,NSW,107,Illawarra,SA4,26,ICT Professionals,15
2024-01,NSW,108,Mid North Coast,SA4,26,ICT Professionals,11
2024-01,NSW,109,Murray,SA4,26,ICT Professionals,7
2024-01,NSW,110,New England and North West,SA4,26,ICT Professionals,5
2024-01,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,40
2024-01,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,6
2024-01,NSW,113,Riverina,SA4,26,ICT Professionals,4
2024-01,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,6
2024-01,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,1854
2024-01,VIC,201,Ballarat,SA4,26,ICT Professionals,7
2024-01,VIC,202,Bendigo,SA4,26,ICT Professionals,7
2024-01,VIC,203,Geelong,SA4,26,ICT Professionals,30
2024-01,VIC,204,Hume,SA4,26,ICT Professionals,5
2024-01,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,6
2024-01,VIC,215,North West,SA4,26,ICT Professionals,4
2024-01,VIC,216,Shepparton,SA4,26,ICT Professionals,2
2024-01,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,8
2024-01,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,1078
2024-01,QLD,306,Cairns,SA4,26,ICT Professionals,11
2024-01,QLD,308,Central Queensland,SA4,26,ICT Professionals,5
2024-01,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,4
2024-01,QLD,309,Gold Coast,SA4,26,ICT Professionals,55
2024-01,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,15
2024-01,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,4
2024-01,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,30
2024-01,QLD,317,Toowoomba,SA4,26,ICT Professionals,5
2024-01,QLD,318,Townsville,SA4,26,ICT Professionals,12
2024-01,QLD,319,Wide Bay,SA4,26,ICT Professionals,6
2024-01,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,368
2024-01,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,6
2024-01,SA,406,South Australia - Outback,SA4,26,ICT Professionals,2
2024-01,SA,407,South Australia - South East,SA4,26,ICT Professionals,1
2024-01,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,554
2024-01,WA,501,Bunbury,SA4,26,ICT Professionals,9
2024-01,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,7
2024-01,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,7
2024-01,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,1
2024-01,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,50
2024-01,TAS,602,Launceston and North East,SA4,26,ICT Professionals,7
2024-01,TAS,603,South East,SA4,26,ICT Professionals,0
2024-01,TAS,604,West and North West,SA4,26,ICT Professionals,4
2024-01,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,32
2024-01,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,15
2024-01,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,762
2024-02,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,2380
2024-02,NSW,101,Capital Region,SA4,26,ICT Professionals,6
2024-02,NSW,103,Central West,SA4,26,ICT Professionals,5
2024-02,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,1
2024-02,NSW,105,Far West and Orana,SA4,26,ICT Professionals,5
2024-02,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,21
2024-02,NSW,107,Illawarra,SA4,26,ICT Professionals,12
2024-02,NSW,108,Mid North Coast,SA4,26,ICT Professionals,10
2024-02,NSW,109,Murray,SA4,26,ICT Professionals,5
2024-02,NSW,110,New England and North West,SA4,26,ICT Professionals,3
2024-02,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,45
